Feha de la Medda,Hora de la Medda,FASE AB,FASE BC,FASE AC,FASE A,FASE B,FASE  C,NEUTRO,POTENA ATVA AB [W],POTENA ATVA B [W],POTENA ATVA  [W],
23/01/2015,18:10:09,404.72,411.36,411.08,0,2.4,0,,,,,0
23/01/2015,18:15:09,405.46,411.53,411.3,0,2.38,0,,,,,0
23/01/2015,18:20:09,406.51,412.12,410.97,0,2.35,0,,,,,0
23/01/2015,18:25:09,405.48,411.13,409.76,0,2.4,0,,,,,0
23/01/2015,18:30:09,403.12,408.36,408.09,0,2.38,0,,,,,0
23/01/2015,18:35:09,406.19,411.41,411.09,0,2.36,0,,,,,0
23/01/2015,18:40:09,406.87,411.57,411.33,0,2.35,0,,,,,0
23/01/2015,18:45:09,406.41,410.89,410.56,0,2.26,0,,,,,0
23/01/2015,18:50:09,405.47,410.26,409.91,0,2.3,0,,,,,0
23/01/2015,18:55:09,404.79,409.55,410.2,0,2.32,0,,,,,0
23/01/2015,19:00:09,405.6,411.11,410.85,0,2.43,0,,,,,0
23/01/2015,19:05:09,406.65,411.68,411.37,0,2.26,0,,,,,0
23/01/2015,19:10:09,406.64,411.28,410.89,0,2.29,0,,,,,0
23/01/2015,19:15:09,406.59,411.91,411.55,0,2.35,0,,,,,0
23/01/2015,19:20:09,406.67,411.57,411.34,0,2.28,0,,,,,0
23/01/2015,19:25:09,406.48,411.31,411.19,0,2.29,0,,,,,0
23/01/2015,19:30:09,406.66,412.04,412.14,0,2.38,0,,,,,0
23/01/2015,19:35:09,408.1,413.08,412.81,0,2.37,0,,,,,0
23/01/2015,19:40:09,407.86,412.89,412.48,0,2.33,0,,,,,0
23/01/2015,19:45:09,408.4,413.52,413.53,0,2.34,0,,,,,0
23/01/2015,19:50:09,409.17,414.16,413.99,0,2.36,0,,,,,0
23/01/2015,19:55:09,409,413.95,414.64,0,2.31,0,,,,,0
23/01/2015,20:00:09,405.27,410.09,409.53,0,2.25,0,,,,,0
23/01/2015,20:05:09,405.65,410.36,410.37,0,2.35,0,,,,,0
23/01/2015,20:10:09,405.82,410.15,410,0,2.25,0,,,,,0
23/01/2015,20:15:09,405.99,410.72,410.18,0,2.32,0,,,,,0
23/01/2015,20:20:09,406.25,411.18,410.99,0,2.32,0,,,,,0
23/01/2015,20:25:09,405.55,410.15,410.73,0,2.25,0,,,,,0
23/01/2015,20:30:09,406.93,411.57,411.62,0,2.33,0,,,,,0
23/01/2015,20:35:09,407.53,412.07,411.94,0,2.25,0,,,,,0
23/01/2015,20:40:09,407.71,411.99,411.99,0,2.3,0,,,,,0
23/01/2015,20:45:09,407.02,411.83,411.36,0,2.35,0,,,,,0
23/01/2015,20:50:09,407.41,412.58,412.05,0,2.4,0,,,,,0
23/01/2015,20:55:09,407.89,412.92,412.17,0,2.38,0,,,,,0
23/01/2015,21:00:09,408.24,413.04,412.57,0,2.33,0,,,,,0
23/01/2015,21:05:09,408.99,413.63,412.96,0,2.33,0,,,,,0
23/01/2015,21:10:09,408.83,413.78,413.69,0,2.39,0,,,,,0
23/01/2015,21:15:09,407.81,413.2,411.91,0,2.41,0,,,,,0
23/01/2015,21:20:09,408.98,413.57,413.3,0,2.32,0,,,,,0
23/01/2015,21:25:09,409.32,413.99,413.34,0,2.29,0,,,,,0
23/01/2015,21:30:09,409.36,413.91,413.51,0,2.37,0,,,,,0
23/01/2015,21:35:09,409.88,414.66,413.98,0,2.36,0,,,,,0
23/01/2015,21:40:09,407.89,412.36,411.99,0,2.24,0,,,,,0
23/01/2015,21:45:09,408.4,413.51,412.44,0,2.4,0,,,,,0
23/01/2015,21:50:09,407.22,411.91,411.97,0,2.29,0,,,,,0
23/01/2015,21:55:09,407.67,412.66,411.66,0,2.33,0,,,,,0
23/01/2015,22:00:09,408.01,412.83,412.17,0,2.32,0,,,,,0
23/01/2015,22:05:09,408.31,413.1,412.07,0,2.29,0,,,,,0
23/01/2015,22:10:09,406.81,411.73,411.89,0,2.27,0,,,,,0
23/01/2015,22:15:09,408.82,413.42,412.74,0,2.25,0,,,,,0
23/01/2015,22:20:09,408.38,413.67,412.2,0,2.37,0,,,,,0
23/01/2015,22:25:09,408.33,412.9,412.41,0,2.37,0,,,,,0
23/01/2015,22:30:09,408.75,413.23,412.1,0,2.39,0,,,,,0
23/01/2015,22:35:09,407.87,413.06,412,0,2.33,0,,,,,0
23/01/2015,22:40:09,409.34,413.27,412.42,0,2.29,0,,,,,0
23/01/2015,22:45:09,408.92,413.53,412.83,0,2.25,0,,,,,0
23/01/2015,22:50:09,409.71,414.05,412.69,0,2.34,0,,,,,0
23/01/2015,22:55:09,409.82,414.23,412.98,0,2.35,0,,,,,0
23/01/2015,23:00:09,408.28,412.86,412.04,0,2.34,0,,,,,0
23/01/2015,23:05:09,409.56,414.4,412.99,0,2.38,0,,,,,0
23/01/2015,23:10:09,410.4,414.87,413.57,0,2.31,0,,,,,0
23/01/2015,23:15:09,410.1,414.27,412.98,0,2.27,0,,,,,0
23/01/2015,23:20:09,409.55,413.79,412.57,0,2.27,0,,,,,0
23/01/2015,23:25:09,408.98,413.47,412.25,0,2.33,0,,,,,0
23/01/2015,23:30:09,407.68,412.51,411.02,0,2.35,0,,,,,0
23/01/2015,23:35:09,408.02,412.63,410.92,0,2.4,0,,,,,0
23/01/2015,23:40:09,409.62,414.27,412.74,0,2.37,0,,,,,0
23/01/2015,23:45:09,410.06,414.14,412.95,0,2.29,0,,,,,0
23/01/2015,23:50:09,409.59,414.23,412.65,0,2.25,0,,,,,0
23/01/2015,23:55:09,407.73,412,410.33,0,2.28,0,,,,,0
24/01/2015,00:00:09,408.33,412.72,411.41,0,2.29,0,,,,,0
24/01/2015,00:05:09,408.8,412.78,411.66,0,2.35,0,,,,,0
24/01/2015,00:10:09,408.71,413.19,411.41,0,2.38,0,,,,,0
24/01/2015,00:15:09,409.45,413.65,412.34,0,2.18,0,,,,,0
24/01/2015,00:20:09,408.66,413.18,412.74,0,2.09,0,,,,,0
24/01/2015,00:25:09,409.53,413.69,412.42,0,2.05,0,,,,,0
24/01/2015,00:30:09,409.28,414.25,412.35,0,2.21,0,,,,,0
24/01/2015,00:35:09,408.64,413.16,412.06,0,2.09,0,,,,,0
24/01/2015,00:40:09,410.06,414.93,412.95,0,2.21,0,,,,,0
24/01/2015,00:45:09,410.59,414.89,412.76,0,2.25,0,,,,,0
24/01/2015,00:50:09,408.67,412.92,412.57,0,2.07,0,,,,,0
24/01/2015,00:55:09,410.29,414.4,413.6,0,2.05,0,,,,,0
24/01/2015,01:00:09,410.68,414.61,413.69,0,2.07,0,,,,,0
24/01/2015,01:05:09,409.51,413.57,413.12,0,2.18,0,,,,,0
24/01/2015,01:10:09,410.98,415.05,413.79,0,2.19,0,,,,,0
24/01/2015,01:15:09,410.87,415.16,414.16,0,2.22,0,,,,,0
24/01/2015,01:20:09,408.9,413.64,412.13,0,2.22,0,,,,,0
24/01/2015,01:25:09,409.89,414.01,412.55,0,2.07,0,,,,,0
24/01/2015,01:30:09,409.9,414.12,413.07,0,2.06,0,,,,,0
24/01/2015,01:35:09,409.98,414.04,412.76,0,2.1,0,,,,,0
24/01/2015,01:40:09,410.86,415.45,414.23,0,2.18,0,,,,,0
24/01/2015,01:45:09,411.55,415.78,414.23,0,2.25,0,,,,,0
24/01/2015,01:50:09,408.15,412.93,411.16,0,2.1,0,,,,,0
24/01/2015,01:55:09,408.07,411.81,410.97,0,2.1,0,,,,,0
24/01/2015,02:00:09,407.75,411.79,411.28,0,2.07,0,,,,,0
24/01/2015,02:05:09,407.77,411.78,410.56,0,2.03,0,,,,,0
24/01/2015,02:10:09,408.2,412.42,411.08,0,2.18,0,,,,,0
24/01/2015,02:15:09,408.84,413.07,411.63,0,2.19,0,,,,,0
24/01/2015,02:20:09,408.79,413.11,411.38,0,2.21,0,,,,,0
24/01/2015,02:25:09,408.72,413.11,411.68,0,2.03,0,,,,,0
24/01/2015,02:30:09,409.13,413.08,412.05,0,2.07,0,,,,,0
24/01/2015,02:35:09,408.55,412.7,411.41,0,2.08,0,,,,,0
24/01/2015,02:40:09,408.9,412.98,412.88,0,2.05,0,,,,,0
24/01/2015,02:45:09,409.16,414.08,412.67,0,2.18,0,,,,,0
24/01/2015,02:50:09,409.05,413.64,412.57,0,2.18,0,,,,,0
24/01/2015,02:55:09,408.41,412.94,411.75,0,2.11,0,,,,,0
24/01/2015,03:00:09,409.65,414.02,412.65,0,2.2,0,,,,,0
24/01/2015,03:05:09,408.59,413.23,411.95,0,2.06,0,,,,,0
24/01/2015,03:10:09,409.1,412.81,412.58,0,2.05,0,,,,,0
24/01/2015,03:15:09,409.63,413.87,412.69,0,2.18,0,,,,,0
24/01/2015,03:20:09,408.95,413.33,412.54,0,2.09,0,,,,,0
24/01/2015,03:25:09,408.26,412.66,412.48,0,2.23,0,,,,,0
24/01/2015,03:30:09,409.2,413.39,412.05,0,2.21,0,,,,,0
24/01/2015,03:35:09,408.75,412.99,411.81,0,2.05,0,,,,,0
24/01/2015,03:40:09,409.09,413.64,412.36,0,2.08,0,,,,,0
24/01/2015,03:45:09,409.24,413.39,412.34,0,2.09,0,,,,,0
24/01/2015,03:50:09,409.51,413.88,412.58,0,2.24,0,,,,,0
24/01/2015,03:55:09,409.62,413.93,412.69,0,2.23,0,,,,,0
24/01/2015,04:00:09,408.53,412.73,411.33,0,2.22,0,,,,,0
24/01/2015,04:05:09,408.87,413.49,412.04,0,2.27,0,,,,,0
24/01/2015,04:10:09,409.26,413.64,412.55,0,2.05,0,,,,,0
24/01/2015,04:15:09,409.27,413.26,412.43,0,2.06,0,,,,,0
24/01/2015,04:20:09,408.25,412.89,411.7,0,2.09,0,,,,,0
24/01/2015,04:25:09,408.24,412.84,411.44,0,2.08,0,,,,,0
24/01/2015,04:30:09,408.71,413.31,412.13,0,2.09,0,,,,,0
24/01/2015,04:35:09,408.79,413.88,412.27,0,2.16,0,,,,,0
24/01/2015,04:40:09,408.98,413.23,411.8,0,2.08,0,,,,,0
24/01/2015,04:45:09,408.99,412.98,411.87,0,2.07,0,,,,,0
24/01/2015,04:50:09,407.61,412.3,411.85,0,2.06,0,,,,,0
24/01/2015,04:55:09,408.46,412.95,411.27,0,2.21,0,,,,,0
24/01/2015,05:00:09,408.52,413.02,411.7,0,2.1,0,,,,,0
24/01/2015,05:05:09,408.39,413.42,412.39,0,2.24,0,,,,,0
24/01/2015,05:10:09,408.05,412.94,411.49,0,2.23,0,,,,,0
24/01/2015,05:15:09,408.53,412.48,411.42,0,2.05,0,,,,,0
24/01/2015,05:20:09,407.86,412.28,411.17,0,2.19,0,,,,,0
24/01/2015,05:25:09,407.94,412.24,411.13,0,2.27,0,,,,,0
24/01/2015,05:30:09,408.61,413.18,412.32,0,2.23,0,,,,,0
24/01/2015,05:35:09,408.29,412.79,411.36,0,2.18,0,,,,,0
24/01/2015,05:40:09,408.3,412.18,411.48,0,2.2,0,,,,,0
24/01/2015,05:45:09,407.98,411.92,411.32,0,2.01,0,,,,,0
24/01/2015,05:50:09,407.37,411.45,410.59,0,2.01,0,,,,,0
24/01/2015,05:55:09,407.19,411.9,410.86,0,2.07,0,,,,,0
24/01/2015,06:00:09,410.51,414.62,413.95,0,2.17,0,,,,,0
24/01/2015,06:05:09,411.55,416.17,414.96,0,2.22,0,,,,,0
24/01/2015,06:10:09,410.61,414.29,413.65,0,2.2,0,,,,,0
24/01/2015,06:15:09,410.16,414.36,412.36,0,2.05,0,,,,,0
24/01/2015,06:20:09,410.83,414.74,414.31,0,2.06,0,,,,,0
24/01/2015,06:25:09,410.54,414.78,414.05,0,2.05,0,,,,,0
24/01/2015,06:30:09,410.29,415.07,413.78,0,2.19,0,,,,,0
24/01/2015,06:35:09,410.46,414.72,413.76,0,2.23,0,,,,,0
24/01/2015,06:40:09,408.96,413.97,412.54,0,2.19,0,,,,,0
24/01/2015,06:45:09,409.27,413.25,412.43,0,2.06,0,,,,,0
24/01/2015,06:50:09,410.25,415,413.7,0,2.05,0,,,,,0
24/01/2015,06:55:09,408.18,412.75,411.49,0,2.06,0,,,,,0
24/01/2015,07:00:09,409.96,414.91,413.31,0,2.23,0,,,,,0
24/01/2015,07:05:09,410.93,415.73,414.66,0,2.2,0,,,,,0
24/01/2015,07:10:09,410.91,415.27,414.04,0,2.06,0,,,,,0
24/01/2015,07:15:09,410.13,415.54,414.08,0,2.2,0,,,,,0
24/01/2015,07:20:09,410.64,415.69,414.08,0,2.17,0,,,,,0
24/01/2015,07:25:09,410.56,416.08,414.45,0,2.07,0,,,,,0
24/01/2015,07:30:09,410.2,415.54,414.09,0,2.05,0,,,,,0
24/01/2015,07:35:09,408.8,414.78,412.9,0,2.25,0,,,,,0
24/01/2015,07:40:09,409.64,415.03,413.59,0,2.22,0,,,,,0
24/01/2015,07:45:09,409.05,414.24,413.26,0,2.07,0,,,,,0
24/01/2015,07:50:09,408.92,414.32,413.08,0,2.16,0,,,,,0
24/01/2015,07:55:09,409.35,414.44,413.26,0,2.12,0,,,,,0
24/01/2015,08:00:09,410.52,415.59,414.3,1.07,2.6,0,,,,,395.73
24/01/2015,08:05:09,410.15,414.99,413.99,1.46,3.08,1.23,,,,,1025.83
24/01/2015,08:10:09,411.65,416.59,415.07,2.24,3.69,2.01,,,,,1593.35
24/01/2015,08:15:09,411.06,416.79,414.85,3.04,4.35,2.7,,,,,2144.69
24/01/2015,08:20:09,412.77,417.64,416.44,4.18,5.47,3.87,,,,,3006.19
24/01/2015,08:25:09,413.73,418.41,416.82,5.06,6.19,4.65,,,,,3595.67
24/01/2015,08:30:09,413.93,418.9,418.06,5.79,6.9,5.34,,,,,4125.47
24/01/2015,08:35:09,413.58,418.79,417.27,6.15,7.24,5.71,,,,,4386.95
24/01/2015,08:40:09,414.73,420.04,418.27,6.37,7.64,5.93,,,,,4562.29
24/01/2015,08:45:09,414.63,419.5,418.19,6.61,7.81,6.13,,,,,4724.61
24/01/2015,08:50:09,414.12,419.02,417.68,6.82,8,6.33,,,,,4858.35
24/01/2015,08:55:09,415.6,420.1,419.03,7.05,8.14,6.57,,,,,5045.8
24/01/2015,09:00:09,417.01,422.25,420.6,6.98,8.16,6.53,,,,,5032.14
24/01/2015,09:05:09,416.67,421.54,420.16,7.26,8.33,6.77,,,,,5209.3
24/01/2015,09:10:09,417.11,422.02,420.55,7.34,8.49,6.86,,,,,5287.55
24/01/2015,09:15:09,417.68,422.8,421.44,7.52,8.67,7.02,,,,,5410.39
24/01/2015,09:20:09,417.02,422.67,421.01,7.64,8.74,7.13,,,,,5494.97
24/01/2015,09:25:09,416.3,421.22,419.66,7.45,8.61,6.95,,,,,5350.15
24/01/2015,09:30:09,416.36,420.65,419.56,7.63,8.65,7.11,,,,,5465.72
24/01/2015,09:35:09,415.66,420.91,419.07,7.78,8.79,7.2,,,,,5534.88
24/01/2015,09:40:09,416.3,421.31,419.64,7.82,8.97,7.3,,,,,5615
24/01/2015,09:45:09,416.35,421.5,420.01,7.89,9,7.38,,,,,5663.33
24/01/2015,09:50:09,413.84,419.36,417.47,7.72,8.92,7.24,,,,,5518.44
24/01/2015,09:55:09,418.91,423.97,422.68,7.73,8.67,7.17,,,,,5536.57
24/01/2015,10:00:09,420.32,425.08,423.57,7.84,8.89,7.33,,,,,5687.89
24/01/2015,10:05:09,420.01,424.48,423.86,7.84,8.64,7.32,,,,,5655.69
24/01/2015,10:10:09,419.55,424.39,422.45,7.97,8.99,7.46,,,,,5767.33
24/01/2015,10:15:09,419.92,424.84,423.63,8.2,9.33,7.61,,,,,5923.31
24/01/2015,10:20:09,419.41,424.33,422.9,7.95,9.02,7.41,,,,,5735.92
24/01/2015,10:25:09,419.92,424.66,423.04,7.99,9.08,7.47,,,,,5782.42
24/01/2015,10:30:09,418.47,423.66,422.05,8.03,9.04,7.53,,,,,5799.88
24/01/2015,10:35:09,419.49,424.17,422.85,8.17,9.11,7.67,,,,,5921.03
24/01/2015,10:40:09,417.99,423.07,421.3,8.08,9.03,7.53,,,,,5813.38
24/01/2015,10:45:09,418.26,423.04,422.43,7.72,8.69,7.19,,,,,5561.99
24/01/2015,10:50:09,417.66,422.92,422,7.76,8.8,7.26,,,,,5596.3
24/01/2015,10:55:09,419.13,424.08,422.44,8.19,9.19,7.67,,,,,5917.52
24/01/2015,11:00:09,417.98,423.26,421.2,7.9,9.02,7.42,,,,,5705.43
24/01/2015,11:05:09,417.79,422.6,420.81,7.73,8.63,7.23,,,,,5563.82
24/01/2015,11:10:09,416.15,421.19,419.86,7.96,8.92,7.45,,,,,5708.54
24/01/2015,11:15:09,417,421.43,420.38,7.52,8.46,6.97,,,,,5357.69
24/01/2015,11:20:09,417.02,422.26,420.59,7.7,8.7,7.16,,,,,5522.47
24/01/2015,11:25:09,416.05,421.28,419.66,7.58,8.61,7.11,,,,,5449.97
24/01/2015,11:30:09,417.98,423.24,421.48,7.67,8.71,7.16,,,,,5528.09
24/01/2015,11:35:09,417.86,423.22,421.39,7.73,8.8,7.21,,,,,5559.33
24/01/2015,11:40:09,416.01,420.88,419.85,6.25,7.19,5.81,,,,,4480.72
24/01/2015,11:45:09,417.14,422.05,419.98,7.93,8.86,7.41,,,,,5697.22
24/01/2015,11:50:09,418.23,423.33,421.35,8.04,9.07,7.52,,,,,5793.93
24/01/2015,11:55:09,417.91,423.03,421.37,8,8.99,7.5,,,,,5768.38
24/01/2015,12:00:09,416.88,422.24,420.66,7.9,8.87,7.37,,,,,5668.77
24/01/2015,12:05:09,417.59,422.5,420.79,7.61,8.6,7.09,,,,,5469.63
24/01/2015,12:10:09,417.63,422.5,421.02,7.86,8.8,7.33,,,,,5645.42
24/01/2015,12:15:09,417.02,421.42,420.37,7.82,8.67,7.26,,,,,5599.47
24/01/2015,12:20:09,417.43,421.79,420.81,7.98,8.86,7.45,,,,,5730.16
24/01/2015,12:25:09,417.19,422.29,420.49,8.09,9.13,7.55,,,,,5814.33
24/01/2015,12:30:09,417.58,422.88,421.17,7.61,8.66,7.09,,,,,5479.83
24/01/2015,12:35:09,418.12,423.18,421.73,7.85,8.84,7.36,,,,,5668.46
24/01/2015,12:40:09,417.13,421.92,420.27,7.77,8.68,7.22,,,,,5566.08
24/01/2015,12:45:09,417.99,422.62,421,7.71,8.6,7.22,,,,,5562.67
24/01/2015,12:50:09,415.92,420.82,419.58,7.48,8.32,6.99,,,,,5354.39
24/01/2015,12:55:09,416.45,421.18,419.7,7.52,8.37,7.03,,,,,5390.46
24/01/2015,13:00:09,417.82,423.13,420.74,7.77,8.81,7.25,,,,,5595.4
24/01/2015,13:05:09,418.22,423.26,421.91,7.84,8.73,7.3,,,,,5639.27
24/01/2015,13:10:09,418.49,423.27,421.59,8.08,9.03,7.56,,,,,5825.62
24/01/2015,13:15:09,418.21,422.95,421.22,7.71,8.76,7.23,,,,,5566.5
24/01/2015,13:20:09,416.85,421.29,419.66,7.32,8.19,6.81,,,,,5250.53
24/01/2015,13:25:09,418.55,423,421.61,7.6,8.47,7.12,,,,,5484.19
24/01/2015,13:30:09,416.64,421.57,419.99,7.38,8.26,6.89,,,,,5300.4
24/01/2015,13:35:09,419.1,424.32,422.1,7.77,8.81,7.29,,,,,5620.4
24/01/2015,13:40:09,420.06,424.64,422.96,7.9,8.85,7.35,,,,,5700.13
24/01/2015,13:45:09,418.63,423.34,422.4,7.85,8.84,7.26,,,,,5650.95
24/01/2015,13:50:09,419.26,424.55,421.98,7.62,8.7,7.12,,,,,5510.7
24/01/2015,13:55:09,420.12,424.49,422.8,7.86,8.8,7.32,,,,,5677.87
24/01/2015,14:00:09,408.56,413.76,413.34,0,1.83,0,,,,,0
24/01/2015,14:05:09,409.37,414.21,414.21,0,1.88,0,,,,,0
24/01/2015,14:10:09,409.63,414.63,414.11,0,1.9,0,,,,,0
24/01/2015,14:15:09,408.89,413.77,412.54,0,1.87,0,,,,,0
24/01/2015,14:20:09,410.04,414.96,413.9,0,1.88,0,,,,,0
24/01/2015,14:25:09,410.27,414.73,413.63,0,1.88,0,,,,,0
24/01/2015,14:30:09,410.38,415.75,414.06,0,1.86,0,,,,,0
24/01/2015,14:35:09,410.42,414.9,413.98,0,1.87,0,,,,,0
24/01/2015,14:40:09,411.47,416.11,414.83,0,1.83,0,,,,,0
24/01/2015,14:45:09,409.57,414.36,412.89,0,1.88,0,,,,,0
24/01/2015,14:50:09,408.45,413.88,412.31,0,1.93,0,,,,,0
24/01/2015,14:55:09,416.21,421.01,418.77,6.05,7.15,5.61,,,,,4341.76
24/01/2015,15:00:09,417.46,422.46,420.1,6.84,7.96,6.38,,,,,4932.07
24/01/2015,15:05:09,415,419.91,418.43,5.39,6.44,4.96,,,,,3856.63
24/01/2015,15:10:09,415.06,419.3,418.02,4.5,5.44,4.12,,,,,3212.62
24/01/2015,15:15:09,415.28,419.84,418.61,5.78,6.74,5.38,,,,,4150.91
24/01/2015,15:20:09,408.62,413.65,412.95,0,1.94,0,,,,,0
24/01/2015,15:25:09,407.79,413.39,412.63,0,1.97,0,,,,,0
24/01/2015,15:30:09,408.72,413.8,412.46,0,1.96,0,,,,,0
24/01/2015,15:35:09,409.62,414.57,412.8,0,1.99,0,,,,,0
24/01/2015,15:40:09,409.7,415.03,413.21,0,2,0,,,,,0
24/01/2015,15:45:09,408.96,413.53,412.32,0,1.9,0,,,,,0
24/01/2015,15:50:09,408.54,413.05,412.1,0,1.86,0,,,,,0
24/01/2015,15:55:09,407.48,413.04,412.18,0,1.94,0,,,,,0
24/01/2015,16:00:09,408.58,413.39,413.09,0,1.92,0,,,,,0
24/01/2015,16:05:09,408.35,413.14,412.79,0,1.98,0,,,,,0
24/01/2015,16:10:09,409.11,414.42,412.7,0,1.97,0,,,,,0
24/01/2015,16:15:09,409.68,414.34,413.37,0,2.02,0,,,,,0
24/01/2015,16:20:09,409.45,414.24,412.95,0,1.97,0,,,,,0
24/01/2015,16:25:09,409.52,414.47,413.19,0,1.99,0,,,,,0
24/01/2015,16:30:09,409.61,414.66,413.39,0,2.02,0,,,,,0
24/01/2015,16:35:09,410.1,415.32,413.8,0,2.19,0,,,,,0
24/01/2015,16:40:09,410.76,415.79,414.37,0,2.21,0,,,,,0
24/01/2015,16:45:09,409.97,414.67,413.17,0,2.36,0.98,,,,,216.52
24/01/2015,16:50:09,411.23,415.89,414.83,0,2.08,0,,,,,0
24/01/2015,16:55:09,410.9,415.81,414.15,0,2.06,0,,,,,0
24/01/2015,17:00:09,409.71,414.52,413.23,0,2.06,0,,,,,0
24/01/2015,17:05:09,409.36,414.17,413.17,0,2.19,0,,,,,0
24/01/2015,17:10:09,409.69,414.63,413.36,0,2.17,0,,,,,0
24/01/2015,17:15:09,409.3,414.16,412.52,0,2.21,0,,,,,0
24/01/2015,17:20:09,408.84,413.96,412.76,0,2.17,0,,,,,0
24/01/2015,17:25:09,410.1,414.26,413.61,0,1.93,0,,,,,0
24/01/2015,17:30:09,409.61,414.66,414.22,0,2.04,0,,,,,0
24/01/2015,17:35:09,409.97,415.02,414.38,0,2.07,0,,,,,0
24/01/2015,17:40:09,410.25,415.12,414.3,0,2.18,0,,,,,0
24/01/2015,17:45:09,410.6,415.75,413.85,0,2.2,0,,,,,0
24/01/2015,17:50:09,409.21,414.3,413.13,0,2.25,0,,,,,0
24/01/2015,17:55:09,409.65,414.98,413.67,0,2.22,0,,,,,0
24/01/2015,18:00:09,410.3,415.01,413.74,0,2.08,0,,,,,0
24/01/2015,18:05:09,408.28,413,412.19,0,2.08,0,,,,,0
24/01/2015,18:10:09,408.63,413.75,412.25,0,2.22,0,,,,,0
24/01/2015,18:15:09,409.08,413.3,412.31,0,2.19,0,,,,,0
24/01/2015,18:20:09,406.53,411.09,410.78,0,2.1,0,,,,,0
24/01/2015,18:25:09,408.06,412.01,410.95,0,2.2,0,,,,,0
24/01/2015,18:30:09,408.06,411.28,411.01,0,1.97,0,,,,,0
24/01/2015,18:35:09,407.23,410.76,410.36,0,2.02,0,,,,,0
24/01/2015,18:40:09,407.4,411.37,410.98,0,2.01,0,,,,,0
24/01/2015,18:45:09,407.62,411.53,410.64,0,2.17,0,,,,,0
24/01/2015,18:50:09,406.9,410.75,411.13,0,2.06,0,,,,,0
24/01/2015,18:55:09,407.5,411.07,410.52,0,2.06,0,,,,,0
24/01/2015,19:00:09,407.9,411.98,411.46,0,2.17,0,,,,,0
24/01/2015,19:05:09,407.73,411.96,411.29,0,2.2,0,,,,,0
24/01/2015,19:10:09,408.55,412.06,411.45,0,2.04,0,,,,,0
24/01/2015,19:15:09,407.82,411.21,411.67,0,2.04,0,,,,,0
24/01/2015,19:20:09,408.48,412.22,411.43,0,2.07,0,,,,,0
24/01/2015,19:25:09,407.68,412,410.98,0,2.08,0,,,,,0
24/01/2015,19:30:09,408.98,412.79,412.08,0,2.08,0,,,,,0
24/01/2015,19:35:09,408.42,412.39,411.83,0,2.16,0,,,,,0
24/01/2015,19:40:09,407.89,412.08,410.9,0,2.06,0,,,,,0
24/01/2015,19:45:09,409.31,412.95,412.31,0,2.04,0,,,,,0
24/01/2015,19:50:09,408.72,412.57,411.97,0,2.04,0,,,,,0
24/01/2015,19:55:09,408.72,412.62,411.43,0,2.09,0,,,,,0
24/01/2015,20:00:09,409.29,413.3,412.35,0,2.21,0,,,,,0
24/01/2015,20:05:09,409.18,413.15,412.48,0,2.19,0,,,,,0
24/01/2015,20:10:09,409.41,413.51,412.61,0,2.16,0,,,,,0
24/01/2015,20:15:09,409.34,413.65,412.57,0,2.18,0,,,,,0
24/01/2015,20:20:09,409.16,412.78,412.3,0,2.05,0,,,,,0
24/01/2015,20:25:09,409.28,413.29,412.56,0,2.17,0,,,,,0
24/01/2015,20:30:09,408.07,411.92,411.66,0,2.09,0,,,,,0
24/01/2015,20:35:09,409.71,413.63,412.8,0,2.22,0,,,,,0
24/01/2015,20:40:09,408.49,412.48,411.43,0,2.2,0,,,,,0
24/01/2015,20:45:09,409.45,413.14,412.24,0,2.09,0,,,,,0
24/01/2015,20:50:09,408.7,412.8,412.92,0,2.19,0,,,,,0
24/01/2015,20:55:09,410.13,413.69,413.27,0,2.16,0,,,,,0
24/01/2015,21:00:09,409.18,413.33,412.12,0,2.19,0,,,,,0
24/01/2015,21:05:09,410.29,414.49,413.38,0,2.23,0,,,,,0
24/01/2015,21:10:09,410.32,414.38,413.96,0,2.22,0,,,,,0
24/01/2015,21:15:09,410.37,414.95,414.8,0,2.2,0,,,,,0
24/01/2015,21:20:09,409.79,413.95,413.26,0,2.24,0,,,,,0
24/01/2015,21:25:09,410.84,415.17,414.18,0,2.24,0,,,,,0
24/01/2015,21:30:09,408.74,412.31,411.88,0,2.05,0,,,,,0
24/01/2015,21:35:09,408.53,413.13,412.06,0,2.22,0,,,,,0
24/01/2015,21:40:09,409.03,413.55,413.56,0,2.32,0,,,,,0
24/01/2015,21:45:09,408.94,413.05,411.95,0,2.29,0,,,,,0
24/01/2015,21:50:09,408.77,412.95,412.02,0,2.22,0,,,,,0
24/01/2015,21:55:09,409.54,413.88,412.56,0,2.27,0,,,,,0
24/01/2015,22:00:09,408.76,413.15,413.23,0,2.27,0,,,,,0
24/01/2015,22:05:09,408.79,413.09,411.81,0,2.24,0,,,,,0
24/01/2015,22:10:09,406.73,410.84,409.71,0,2.2,0,,,,,0
24/01/2015,22:15:09,407.46,411.01,410.19,0,2.26,0,,,,,0
24/01/2015,22:20:09,406.64,410.81,410.56,0,2.24,0,,,,,0
24/01/2015,22:25:09,408.28,412.43,411.46,0,2.26,0,,,,,0
24/01/2015,22:30:09,407.26,411.64,410.58,0,2.26,0,,,,,0
24/01/2015,22:35:09,407.29,411.28,410.19,0,2.21,0,,,,,0
24/01/2015,22:40:09,408.42,411.88,411.16,0,2.07,0,,,,,0
