Fecha de la Medida,Hora de la Medida,V12_Avg [V],V23_Avg [V],V31_Avg [V],I1_Avg [A],I2_Avg [A],I3_Avg [A],Pt+_Avg [W],Qti+_Avg [VAR],St+_Avg [VA],freq_Avg [Hz],P12+_Avg [W],S12+_Avg [VA],P12/S12 (FP12),P32+_Avg [W],S32+_Avg [VA],P32/S32 (FP32),thdV12_Avg [%],thdV23_Avg [%],thdV31_Avg [%],thdI1_Avg [%],thdI2_Avg [%],thdI3_Avg [%],Eat+_Avg [Wh],COMSUMO CALCULADO,,PD,,DBV1,DBV2,DBV3,DBI1,DBI2,DBI3,FPT,,PST1,PST2,PST3
15/01/2013,6:15:00 a. m.,431,431.8,429.4,0,2.509,0.434,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.133,1.094,1.106,14.72,25.29,19.81,23628.46,0.00,,10000.00,,0.061909921,0.247639684,0.309549605,100,155.7594292,55.75942915,#¡DIV/0!,,0.7,1,0.8
15/01/2013,6:20:00 a. m.,430.8,431.5,429.4,0,2.504,0.307,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.141,1.115,1.122,14.82,25.24,19.9,23628.46,0.00,,10000.00,,0.05419215,0.2167686,0.270960749,100,167.2358591,67.23585912,#¡DIV/0!,,1.6,1.5,1.7
15/01/2013,6:25:00 a. m.,430.2,430.9,428.7,0,2.493,0.362,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.174,1.16,1.148,14.59,25.35,19.83,23628.46,0.00,,10000.00,,0.06202512,0.224841061,0.286866181,100,161.9614711,61.9614711,#¡DIV/0!,,0.8,0.9,0.7
15/01/2013,6:30:00 a. m.,429,429.9,427.7,0,2.478,0.173,0,0,0,59.98,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.137,1.123,1.115,14.79,25.42,19.95,23628.46,0.00,,10000.00,,0.031089694,0.240945127,0.27203482,100,180.4224821,80.42248208,#¡DIV/0!,,1.8,1.6,1.7
15/01/2013,6:35:00 a. m.,427.7,428.7,426.7,0,2.454,0.08,0,0,0,59.95,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.179,1.167,1.162,15.04,25.48,20.2,23628.46,0.00,,10000.00,,0,0.233808744,0.233808744,100,190.5288082,90.52880821,#¡DIV/0!,,2.5,2.2,2
15/01/2013,6:40:00 a. m.,428.2,429,426.9,0,2.459,0.046,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.142,1.144,1.134,15.33,25.37,20.41,23628.46,0.00,,10000.00,,0.038937777,0.225839109,0.264776887,100,194.491018,94.49101796,#¡DIV/0!,,0.8,0.9,0.8
15/01/2013,6:45:00 a. m.,427.5,428.4,426.3,0,2.447,0.05,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.122,1.099,1.102,15.5,25.4,20.55,23628.46,0.00,,10000.00,,0.023397286,0.233972859,0.257370145,100,193.9927913,93.99279135,#¡DIV/0!,,0.2,0.3,0.4
15/01/2013,6:50:00 a. m.,427.4,428.3,426.1,0,2.438,0.06,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.167,1.139,1.142,15.32,25.51,20.42,23628.46,0.00,,10000.00,,0.031206116,0.241847402,0.273053518,100,192.7942354,92.79423539,#¡DIV/0!,,0.8,0.7,0.8
15/01/2013,6:55:00 a. m.,426.8,427.7,425.5,0,2.438,0.038,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.156,1.121,1.133,15.77,25.38,20.77,23628.46,0.00,,10000.00,,0.03125,0.2421875,0.2734375,100,195.3957997,95.39579968,#¡DIV/0!,,0.7,0.7,0.8
15/01/2013,7:00:00 a. m.,426.4,427.3,425.3,0,2.44,0.01,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.117,1.079,1.111,16.33,25.26,21.04,23628.46,0.00,,10000.00,,0.015637217,0.22673964,0.242376857,100,198.7755102,98.7755102,#¡DIV/0!,,1,1,0.8
15/01/2013,7:05:00 a. m.,426.9,427.6,425.4,0,2.444,0.02,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.185,1.153,1.18,16.29,25.27,21,23628.46,0.00,,10000.00,,0.062504883,0.226580202,0.289085085,100,197.5649351,97.56493506,#¡DIV/0!,,0.1,0.1,0.1
15/01/2013,7:10:00 a. m.,428.3,429.2,427.1,0,2.479,0.038,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.194,1.15,1.185,16.12,25.11,20.94,23628.46,0.00,,10000.00,,0.023353573,0.233535731,0.256889304,100,195.4707986,95.47079857,#¡DIV/0!,,1.9,1.9,1.8
15/01/2013,7:15:00 a. m.,429,429.9,427.6,0,2.491,0.056,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.225,1.196,1.213,16.36,25.18,21.03,23628.46,0.00,,10000.00,,0.038865138,0.248736883,0.287602021,100,193.4040047,93.40400471,#¡DIV/0!,,2.1,2.3,2.2
15/01/2013,7:20:00 a. m.,428,428.9,426.7,0,2.475,0.018,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.19,1.142,1.171,17.21,25.23,21.45,23628.46,0.00,,10000.00,,0.031162356,0.241508258,0.272670614,100,197.833935,97.83393502,#¡DIV/0!,,0.3,0.3,0.4
15/01/2013,7:25:00 a. m.,427,428,425.7,0,2.463,0.009,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.244,1.211,1.222,17.89,25.16,21.81,23628.46,0.00,,10000.00,,0.02342469,0.257671586,0.281096275,100,198.907767,98.90776699,#¡DIV/0!,,2,1.9,1.9
15/01/2013,7:30:00 a. m.,427.4,428.3,426,0,2.459,0.015,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.208,1.171,1.185,18.2,25.27,21.62,23628.46,0.00,,10000.00,,0.039010689,0.249668409,0.288679098,100,198.1810833,98.18108327,#¡DIV/0!,,0.6,0.6,0.7
15/01/2013,7:35:00 a. m.,426.8,427.7,425.4,0,2.453,0.006,0,0,0,59.99,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.234,1.203,1.21,18.47,25.31,21.58,23628.46,0.00,,10000.00,,0.039065552,0.250019533,0.289085085,100,199.2679951,99.26799512,#¡DIV/0!,,0.2,0.3,0.3
15/01/2013,7:40:00 a. m.,427.3,428.2,426.1,0,2.459,0.011,0,0,0,60.03,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.236,1.199,1.225,18.51,25.21,21.59,23628.46,0.00,,10000.00,,0.02340824,0.234082397,0.257490637,100,198.6639676,98.66396761,#¡DIV/0!,,0.1,0.1,0.1
15/01/2013,7:45:00 a. m.,427.3,428,425.6,0,2.451,0.026,0,0,0,60.02,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.237,1.208,1.222,18.31,25.47,21.33,23628.46,0.00,,10000.00,,0.078070107,0.242017332,0.320087439,100,196.8510295,96.85102947,#¡DIV/0!,,0.5,0.3,0.2
15/01/2013,7:50:00 a. m.,431.1,431.9,429.4,0,2.536,0.167,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.272,1.251,1.256,17.63,25.13,20.81,23628.46,0.00,,10000.00,,0.069637883,0.255338904,0.324976787,100,181.4650388,81.46503885,#¡DIV/0!,,3.8,3.7,3.3
15/01/2013,7:55:00 a. m.,431.4,432.2,429.9,0,2.542,0.09,0,0,0,60.01,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.279,1.262,1.248,18.1,25.07,21.02,23628.46,0.00,,10000.00,,0.054116738,0.239659838,0.293776575,100,189.7416413,89.74164134,#¡DIV/0!,,4.1,4.2,4.3
15/01/2013,8:00:00 a. m.,430.6,431.3,428.7,0,2.511,0.229,0,0,0,60,0,0,#¡DIV/0!,0,0,#¡DIV/0!,1.312,1.299,1.292,18.2,25.58,20.7,23628.46,0.00,,10000.00,,0.092980009,0.255695026,0.348675035,100,174.9270073,74.9270073,#¡DIV/0!,,0.5,0.6,0.7
15/01/2013,8:05:00 a. m.,430.6,431.3,429,0.912,2.762,0.121,223.5,341.7,359,60.02,186.4,299.7,0.621955289,0,0,#¡DIV/0!,1.386,1.38,1.357,26.11,27.08,37.27,23647.08,3.73,,9641.00,,0.069718801,0.232396003,0.302114804,27.90513834,118.3399209,90.43478261,0.622562674,,0.8,0.9,0.9
15/01/2013,8:10:00 a. m.,428.8,429.2,427.1,1.692,3.034,0,508.6,517.3,725.5,60.01,508.6,725.5,0.70103377,0,0,#¡DIV/0!,1.421,1.399,1.367,22.27,25.73,94.47,23689.47,8.48,,9274.50,,0.101159443,0.19453739,0.295696833,7.405840034,92.59415997,100,0.70103377,,1.8,2.1,1.6
15/01/2013,8:15:00 a. m.,429.4,430,427.9,2.128,3.308,0.497,865,515.3,1006,60,675.6,914.2,0.739006782,121,137,0.883211679,1.382,1.354,1.331,17.11,23.44,50.83,23761.55,14.42,,8994.00,,0.069913773,0.209741319,0.279655092,7.601550649,67.26782404,74.86937468,0.859840954,,1.2,1.3,1.1
15/01/2013,8:20:00 a. m.,432.3,433.1,430.7,2.88,3.845,1.591,1578,500.7,1655,60.03,956.5,1245,0.768273092,621.8,688.8,0.902729384,1.42,1.409,1.378,12.7,20.47,25.36,23893.05,26.30,,8345.00,,0.061723632,0.24689453,0.308618162,3.896103896,38.70851371,42.6046176,0.95347432,,3.5,3.9,3.6
15/01/2013,8:25:00 a. m.,430.5,431.2,428.7,3.402,4.208,2.125,1988,529.2,2058,60.05,1152,1465,0.786348123,836,916.4,0.912265386,1.443,1.441,1.398,11.12,18.6,18.45,24058.72,33.13,,7942.00,,0.085244885,0.247985121,0.333230006,4.838212635,29.67642527,34.5146379,0.965986395,,1.1,1.2,0.8
15/01/2013,8:30:00 a. m.,430.3,430.8,428.8,3.902,4.634,2.66,2383,538.4,2443,60.01,1339,1679,0.797498511,1043,1146,0.910122164,1.448,1.457,1.398,10.1,16.93,14.82,24257.3,39.72,,7557.00,,0.07752539,0.193813474,0.271338863,4.555198285,24.1693462,28.72454448,0.975440033,,2,2.3,1.9
15/01/2013,8:35:00 a. m.,433.8,434.3,432,4.366,5.033,3.06,2728,585.2,2790,60.01,1517,1894,0.80095037,1210,1329,0.910458992,1.511,1.516,1.472,9.166,16.09,13.35,24484.63,45.47,,7210.00,,0.099992308,0.215368049,0.315360357,5.128822538,21.18950157,26.3183241,0.977777778,,3.3,3.1,3.3
15/01/2013,8:40:00 a. m.,435.5,435.8,434,4.702,5.368,3.416,3007,595.1,3066,60.01,1652,2048,0.806640625,1355,1489,0.910006716,1.536,1.522,1.478,8.839,15.3,12.11,24735.22,50.12,,6934.00,,0.091932889,0.160882556,0.252815445,4.597360225,19.41272431,24.01008453,0.980756686,,5.2,5,5.2
15/01/2013,8:45:00 a. m.,431.8,432,430.3,4.996,5.599,3.782,3237,586,3290,60.05,1749,2157,0.810848401,1487,1634,0.91003672,1.474,1.453,1.432,8.464,14.58,10.81,25004.97,53.95,,6710.00,,0.100455915,0.146820184,0.247276099,4.2498435,16.8324407,21.0822842,0.983890578,,2,2.3,1.7
15/01/2013,8:50:00 a. m.,431.5,432,430.4,5.217,5.786,4.001,3401,592.8,3452,60.02,1829,2251,0.812527765,1571,1728,0.909143519,1.49,1.487,1.482,8.062,14.16,10.5,25288.38,56.68,,6548.00,,0.046371435,0.162300023,0.208671458,4.312183418,15.68914956,20.00133298,0.985225956,,4,3.8,3.6
15/01/2013,8:55:00 a. m.,431.5,431.9,430.2,5.387,5.937,4.181,3532,592,3582,60.01,1893,2325,0.814193548,1639,1805,0.908033241,1.527,1.533,1.514,8.06,13.91,10.29,25582.72,58.87,,6418.00,,0.069573284,0.162337662,0.231910946,4.23089326,14.87262173,19.103515,0.986041318,,0.3,0.1,0.1
15/01/2013,9:00:00 a. m.,431.8,432.3,430.4,5.534,6.057,4.323,3641,597.3,3689,60.01,1946,2390,0.814225941,1694,1869,0.906367041,1.594,1.613,1.595,7.892,13.69,10.2,25886.13,60.68,,6311.00,,0.069524913,0.185399768,0.254924681,4.323237401,14.18248083,18.50571824,0.986988344,,0.3,0.3,0
15/01/2013,9:05:00 a. m.,431.9,432.5,430.6,5.67,6.171,4.45,3740,607.7,3789,60.01,1995,2449,0.814618212,1745,1925,0.906493506,1.599,1.611,1.613,7.703,13.53,10.05,26197.8,62.33,,6211.00,,0.054054054,0.193050193,0.247104247,4.413479835,13.63943282,18.05291265,0.987067828,,0.4,0.6,0.4
15/01/2013,9:10:00 a. m.,431.8,432.3,430.8,5.67,6.171,4.45,3738,608.8,3787,59.99,1994,2448,0.814542484,1744,1924,0.906444906,1.641,1.672,1.661,7.826,13.64,10.31,26509.3,62.30,,6213.00,,0.03861302,0.154452081,0.193065102,4.413479835,13.63943282,18.05291265,0.987060998,,0,0,0.4
15/01/2013,9:15:00 a. m.,433.9,434.5,432.7,5.551,6.065,4.281,3646,625.8,3700,59.99,1957,2409,0.812370278,1689,1860,0.908064516,1.683,1.707,1.685,8.115,14.11,10.85,26813.13,60.77,,6300.00,,0.046114826,0.184459304,0.23057413,4.755614267,14.45555765,19.21117192,0.985405405,,2,2,2.1
15/01/2013,9:20:00 a. m.,435.7,436.3,434.4,5.772,6.263,4.48,3819,643.4,3873,60.03,2045,2515,0.813121272,1774,1955,0.90741688,1.748,1.765,1.74,8.004,13.86,10.66,27131.38,63.65,,6127.00,,0.053582364,0.191365585,0.244947949,4.85013624,13.76930064,18.61943688,0.98605732,,3.9,4,3.6
15/01/2013,9:25:00 a. m.,432,432.8,431.2,5.443,5.967,4.233,3572,599.8,3622,60.03,1910,2352,0.81207483,1662,1832,0.90720524,1.749,1.763,1.757,8.232,14.23,11.05,27429.05,59.53,,6378.00,,0,0.185185185,0.185185185,4.385348079,14.43457137,18.81991945,0.986195472,,1.9,1.7,1.5
15/01/2013,9:30:00 a. m.,431,431.7,430.3,5.607,6.11,4.427,3698,591.7,3745,60.03,1968,2416,0.814569536,1730,1911,0.905285191,1.785,1.807,1.791,8.199,13.9,10.8,27737.22,61.63,,6255.00,,0,0.162412993,0.162412993,4.193508424,13.54063429,17.73414272,0.987449933,,4.7,4.6,4.1
15/01/2013,9:35:00 a. m.,433.1,433.7,432.2,5.96,6.439,4.765,3981,617.9,4029,60.03,2107,2581,0.816350252,1873,2066,0.906582769,1.786,1.82,1.775,8.042,13.46,10.2,28068.97,66.35,,5971.00,,0.023094688,0.161662818,0.184757506,4.17152179,12.54369611,16.7152179,0.988086374,,1.1,0.9,1
15/01/2013,9:40:00 a. m.,434.6,435.8,434,6.219,6.671,5.006,4181,632.5,4229,59.98,2207,2703,0.816500185,1974,2181,0.905089409,1.834,1.86,1.836,7.668,13.1,9.869,28417.38,69.68,,5771.00,,0.04599816,0.2299908,0.18399264,4.252346893,11.8294591,16.08180599,0.988649799,,3.6,4.1,3.7
15/01/2013,9:45:00 a. m.,435.3,436.2,434.4,6.509,6.932,5.279,4407,647.2,4455,60.02,2322,2834,0.819336627,2085,2302,0.905734144,1.855,1.894,1.882,7.384,12.71,9.549,28784.63,73.45,,5545.00,,0,0.206753963,0.206753963,4.310897436,11.08974359,15.40064103,0.989225589,,2.2,2.5,2.2
15/01/2013,9:50:00 a. m.,436.3,436.8,435.2,6.531,6.968,5.307,4437,650.6,4484,60,2336,2850,0.819649123,2100,2318,0.905953408,1.878,1.933,1.903,7.527,12.71,9.638,29154.38,73.95,,5516.00,,0.045861041,0.160513644,0.206374685,4.184834627,11.15601404,15.34084867,0.989518287,,1.7,1,1.2
15/01/2013,9:55:00 a. m.,436,436.6,435,6.641,7.045,5.396,4512,663.3,4561,60.01,2375,2895,0.820379965,2137,2356,0.90704584,1.851,1.908,1.898,7.23,12.46,9.458,29530.38,75.20,,5439.00,,0.030590395,0.16824717,0.198837565,4.407294833,10.75883031,15.16612514,0.989256742,,0.7,0.4,0.6
15/01/2013,10:00:00 a. m.,436.2,437.2,435.3,6.702,7.103,5.47,4566,659.2,4613,60.02,2399,2924,0.820451436,2167,2392,0.905936455,1.809,1.866,1.817,7.106,12.16,9.031,29910.88,76.10,,5387.00,,0.007641171,0.221593948,0.213952778,4.311284047,10.55252918,14.86381323,0.989811403,,0.1,0.4,0.1
15/01/2013,10:05:00 a. m.,435.2,436.1,434.5,6.279,6.71,5.058,4231,639.4,4279,60,2233,2733,0.81705086,1997,2206,0.905258386,1.79,1.861,1.834,7.294,12.68,9.846,30263.47,70.52,,5721.00,,0.015316281,0.191453515,0.176137234,4.377458857,11.54208456,15.91954341,0.988782426,,0.8,0.5,0.5
15/01/2013,10:10:00 a. m.,434.3,434.9,433.3,5.762,6.24,4.538,3833,621.8,3883,60.02,2040,2503,0.815021974,1792,1974,0.907801418,1.758,1.806,1.798,7.825,13.62,10.75,30582.88,63.88,,6117.00,,0.030710173,0.16890595,0.199616123,4.510278114,13.18016929,17.6904474,0.987123358,,1.9,2.3,2
15/01/2013,10:15:00 a. m.,433.8,434.2,432.5,6.001,6.442,4.779,4009,631.4,4059,60.01,2126,2604,0.816436252,1883,2075,0.90746988,1.841,1.922,1.937,7.764,13.46,10.86,30916.97,66.82,,5941.00,,0.069204152,0.161476355,0.230680507,4.534897224,12.21693183,16.75182906,0.987681695,,1.4,1.9,2
15/01/2013,10:20:00 a. m.,434.2,434.6,433,6.787,7.163,5.595,4623,646.8,4668,60,2422,2947,0.821852732,2201,2431,0.905388729,1.921,1.974,1.994,7.233,12.3,9.556,31302.22,77.05,,5332.00,,0.061453372,0.153633431,0.215086803,4.174980814,9.94627782,14.12125863,0.990359897,,0.1,0.3,0.3
15/01/2013,10:25:00 a. m.,434.5,434.7,433.2,6.995,7.348,5.794,4782,658.3,4827,60,2501,3039,0.822968082,2281,2519,0.905518063,1.955,1.998,2.012,7.158,12.03,9.357,31700.72,79.70,,5173.00,,0.084459459,0.130528256,0.214987715,4.211153598,9.470129612,13.68128321,0.990677439,,0.7,0.5,0.7
15/01/2013,10:30:00 a. m.,433.9,434.4,432.8,6.887,7.239,5.684,4694,650.4,4739,60,2458,2988,0.822623829,2235,2469,0.905224787,1.959,2.014,2.032,7.294,12.25,9.583,32091.88,78.23,,5261.00,,0.046114826,0.161401891,0.207516717,4.295810197,9.626451287,13.92226148,0.990504326,,0.3,0.2,0.2
15/01/2013,10:35:00 a. m.,434.1,434.9,433,6.803,7.142,5.581,4620,653.8,4666,60,2424,2954,0.820582261,2196,2427,0.904820766,1.991,2.033,2.055,7.433,12.49,9.822,32476.88,77.00,,5334.00,,0.023041475,0.207373272,0.230414747,4.522175561,9.730615589,14.25279115,0.990141449,,0.4,0.2,0.2
15/01/2013,10:40:00 a. m.,433.7,434.6,432.7,6.94,7.27,5.743,4732,645.3,4776,60.02,2475,3010,0.822259136,2256,2496,0.903846154,2.024,2.066,2.085,7.419,12.27,9.582,32871.21,78.87,,5224.00,,0.007686395,0.215219062,0.222905457,4.345211246,9.306871147,13.65208239,0.99078727,,0.2,0.2,0.1
15/01/2013,10:45:00 a. m.,433.9,434.5,432.8,7.16,7.478,5.967,4908,656.6,4951,60.03,2560,3107,0.823945929,2347,2593,0.905129194,2.015,2.055,2.104,7.257,12.03,9.446,33280.21,81.80,,5049.00,,0.038426068,0.176759914,0.215185982,4.246542101,8.87648629,13.12302839,0.991314886,,0.2,0.4,0.2
15/01/2013,10:50:00 a. m.,434.2,434.7,433.2,7.234,7.545,6.041,4966,659.6,5009,60.02,2589,3141,0.82425979,2376,2626,0.904798172,2.046,2.083,2.143,7.229,11.95,9.461,33694.05,82.77,,4991.00,,0.038399508,0.153598034,0.191997542,4.236311239,8.717579251,12.95389049,0.991415452,,0.5,0.1,0.5
15/01/2013,10:55:00 a. m.,434.3,434.8,433.1,7.198,7.52,6.022,4947,654.4,4990,59.99,2577,3126,0.8243762,2369,2618,0.904889228,2.076,2.089,2.151,7.326,12.07,9.561,34106.3,82.45,,5010.00,,0.053755184,0.168944863,0.222700046,4.117647059,8.775313404,12.89296046,0.991382766,,0.4,0.3,0.3
15/01/2013,11:00:00 a. m.,432.3,432.5,431,5.989,6.389,4.797,4003,613.1,4050,59.99,2120,2589,0.818848976,1883,2075,0.90746988,2.019,2.066,2.119,8.392,13.87,11.65,34439.88,66.72,,5950.00,,0.084889643,0.131193085,0.216082729,4.611353712,11.59825328,16.20960699,0.988395062,,1.9,2.2,2.2
15/01/2013,11:05:00 a. m.,432.4,433.3,431.7,6.959,7.269,5.786,4750,637.6,4793,59.99,2480,3009,0.824194084,2269,2507,0.905065816,2.052,2.088,2.128,7.593,12.33,9.888,34835.71,79.17,,5207.00,,0.015415446,0.192693078,0.177277632,4.311981613,8.95872889,13.2707105,0.991028583,,1.9,1.5,1.4
15/01/2013,11:10:00 a. m.,432.7,433.8,432,6.99,7.295,5.821,4778,638.8,4820,60.01,2492,3024,0.824074074,2285,2525,0.904950495,2.049,2.068,2.121,7.416,12.21,9.736,35233.88,79.63,,5180.00,,0.030804775,0.223334617,0.192529842,4.297224709,8.848105043,13.14532975,0.991286307,,0.4,1.3,1
15/01/2013,11:15:00 a. m.,432.4,433.2,431.3,6.608,6.919,5.389,4466,645.6,4513,60,2348,2858,0.821553534,2118,2335,0.907066381,2.048,2.088,2.129,7.79,12.89,10.55,35606.05,74.43,,5487.00,,0.023132084,0.208188758,0.231320842,4.800169169,9.732501586,14.53267075,0.989585641,,0,0.1,0.4
15/01/2013,11:20:00 a. m.,430.9,431.6,429.9,5.686,6.073,4.472,3755,608.4,3804,59.99,2001,2450,0.816734694,1754,1930,0.90880829,2.013,2.056,2.125,8.537,14.4,12.22,35918.96,62.58,,6196.00,,0.023212628,0.185701021,0.208913649,5.09518822,12.24816709,17.34335531,0.987118822,,1.8,2.2,2.1
15/01/2013,11:25:00 a. m.,429.3,429.9,428.4,4.448,4.992,3.262,2813,546.2,2866,60,1538,1910,0.805235602,1275,1403,0.908766928,2.067,2.094,2.154,10.68,17.48,17.48,36153.38,46.88,,7134.00,,0.023299161,0.163094129,0.18639329,5.054322154,17.90269249,22.95701464,0.981507327,,3.1,3.3,2.9
15/01/2013,11:30:00 a. m.,431.3,432,430.2,6.551,6.876,5.367,4429,632.9,4474,60,2324,2826,0.822363765,2104,2319,0.907287624,2.068,2.093,2.146,7.801,12.94,10.54,36522.46,73.82,,5526.00,,0.03092385,0.193274063,0.224197913,4.570607641,9.758433543,14.32904118,0.989941886,,0.4,0.4,0.3
15/01/2013,11:35:00 a. m.,433,433.8,432,6.712,7.034,5.524,4561,636.4,4605,60.01,2390,2906,0.822436339,2170,2396,0.905676127,2.106,2.15,2.201,7.788,12.76,10.54,36902.55,76.02,,5395.00,,0.01539883,0.200184786,0.215583616,4.494032174,9.507005708,14.00103788,0.990445168,,3.7,3.9,3.6
15/01/2013,11:40:00 a. m.,433.1,434.1,431.8,6.793,7.093,5.596,4619,647.7,4664,60.02,2418,2942,0.821889871,2200,2429,0.90572252,2.157,2.181,2.25,7.689,12.75,10.49,37287.46,76.98,,5336.00,,0.023094688,0.25404157,0.277136259,4.604250077,9.223898984,13.82814906,0.99035163,,1.8,2.1,1.6
15/01/2013,11:45:00 a. m.,432.7,433.5,431.3,6.5,6.814,5.29,4384,641.1,4431,60,2306,2813,0.819765375,2078,2293,0.906236372,2.16,2.188,2.267,7.956,13.26,11.15,37652.8,73.07,,5569.00,,0.046242775,0.231213873,0.277456647,4.816168566,9.879595786,14.69576435,0.989392914,,0.3,0.3,0.7
15/01/2013,11:50:00 a. m.,433.2,433.7,431.9,6.311,6.656,5.118,4250,624.8,4295,60.01,2239,2734,0.818946598,2010,2220,0.905405405,2.22,2.251,2.312,8.377,13.6,11.54,38006.96,70.83,,5705.00,,0.061595319,0.177086541,0.23868186,4.688968759,10.4119436,15.10091236,0.989522701,,0.1,0.4,0.1
15/01/2013,11:55:00 a. m.,433.5,434.3,432.1,6.766,7.038,5.523,4577,659.4,4624,60.01,2405,2933,0.819979543,2171,2399,0.9049604,2.155,2.175,2.232,7.821,12.86,10.54,38388.38,76.28,,5376.00,,0.046157397,0.230786984,0.27694438,5.024059606,9.246132354,14.27019196,0.98983564,,0.8,0.8,0.8
15/01/2013,12:00:00 p. m.,433.4,433.9,431.9,6.838,7.118,5.619,4645,656.8,4691,60.02,2436,2964,0.821862348,2209,2438,0.90607055,2.201,2.195,2.273,7.676,12.67,10.44,38775.46,77.42,,5309.00,,0.076970443,0.192426108,0.269396552,4.796934866,9.088122605,13.88505747,0.990193988,,0.2,0.2,0
15/01/2013,12:05:00 p. m.,433.1,433.6,431.9,6.746,7.041,5.539,4580,648.3,4626,60.01,2403,2922,0.82238193,2177,2402,0.90632806,2.165,2.186,2.265,7.768,12.77,10.59,39157.13,76.33,,5374.00,,0.053904205,0.169413214,0.223317419,4.719031357,9.298354548,14.0173859,0.990056204,,0.4,0.7,0.2
15/01/2013,12:10:00 p. m.,432,432.7,431.1,6.462,6.778,5.281,4354,621.3,4399,59.99,2289,2792,0.819842407,2065,2285,0.903719912,2.192,2.206,2.284,8.159,13.29,11.11,39519.96,72.57,,5601.00,,0.015434481,0.177496527,0.192931008,4.67037417,9.788888289,14.45926246,0.989770402,,1.4,1.2,0.8
15/01/2013,12:15:00 p. m.,432.2,433.1,431,6.448,6.748,5.241,4338,634.3,4384,59.98,2283,2787,0.819160388,2055,2270,0.905286344,2.181,2.189,2.248,8.233,13.41,11.11,39881.46,72.30,,5616.00,,0.023142791,0.23142791,0.254570701,4.919455443,9.800943754,14.7203992,0.989507299,,0.9,0.5,0.9
15/01/2013,12:20:00 p. m.,432.5,433.3,431.2,6.523,6.807,5.313,4394,633.1,4439,60.02,2312,2821,0.819567529,2082,2302,0.90443093,2.212,2.222,2.279,8.249,13.27,11.15,40247.63,73.23,,5561.00,,0.038550501,0.223592907,0.262143408,4.967011747,9.53709167,14.50410342,0.989862582,,0.5,0.6,0.1
15/01/2013,12:25:00 p. m.,432.8,433.8,431.6,6.514,6.786,5.285,4380,641.9,4427,60.01,2306,2819,0.818020575,2073,2293,0.904055822,2.231,2.204,2.281,8.185,13.36,11.13,40612.63,73.00,,5573.00,,0.015405947,0.246495147,0.261901094,5.149313963,9.539951574,14.68926554,0.98938333,,0.6,0.7,0.6
15/01/2013,12:30:00 p. m.,432.8,433.7,431.6,6.239,6.541,5.008,4175,634.3,4223,60.01,2207,2700,0.817407407,1967,2172,0.905616943,2.216,2.197,2.266,8.505,13.79,11.6,40960.55,69.58,,5777.00,,0.0231107,0.231107003,0.254217703,5.222621992,10.31594333,15.53856532,0.988633673,,0.3,0.4,0.4
15/01/2013,12:35:00 p. m.,433.3,434.1,431.9,6.423,6.704,5.177,4313,649.5,4362,60.02,2276,2783,0.817822494,2036,2248,0.90569395,2.166,2.118,2.204,8.234,13.49,11.05,41319.96,71.88,,5638.00,,0.046178712,0.230893558,0.27707227,5.272071678,9.877622378,15.14969406,0.988766621,,0.5,0.3,0.3
15/01/2013,12:40:00 p. m.,433.5,434.4,432.4,6.352,6.659,5.134,4272,635.2,4319,60.02,2253,2753,0.818379949,2018,2230,0.904932735,2.217,2.16,2.249,8.428,13.6,11.36,41675.96,71.20,,5681.00,,0.015381066,0.223025456,0.238406522,5.02066685,10.0964453,15.11711215,0.989117851,,0.7,0.7,0.8
15/01/2013,12:45:00 p. m.,433.2,433.9,432.2,6.428,6.739,5.231,4334,630.6,4379,59.98,2280,2785,0.818671454,2053,2270,0.904405286,2.228,2.201,2.259,8.572,13.53,11.31,42037.13,72.23,,5621.00,,0.023089356,0.184714846,0.207804202,4.815740841,9.886944233,14.70268507,0.989723681,,0.1,0.2,0.3
