Fecha de la Medida,Hora de la Medida,AB,BC,AC,FASE A,FASE B,FASE C,NEUTRO,POTENCIA ACTIVA AB [W],POTENCIA ACTIVA BC [W],POTENCIA ACTIVA C [W],,,,
20/01/2014,10:56:35,430.17,438.86,433.56,7.42,6.7,6.52,,,,,5481.65,5.48165,-100.59,-0.10059
20/01/2014,11:01:35,431.22,440.14,434.76,7.27,6.56,6.42,,,,,5386.41,5.38641,-77.46,-0.07746
20/01/2014,11:06:35,429.68,439.19,433.84,6.82,6.13,6,,,,,5049.01,5.04901,-88.53,-0.08853
20/01/2014,11:11:35,430.52,439.14,434.18,7.01,6.34,6.19,,,,,5193.66,5.19366,-90.5,-0.0905
20/01/2014,11:16:35,430.74,439.3,434.15,7.1,6.45,6.27,,,,,5266.53,5.26653,-93,-0.093
20/01/2014,11:21:35,430.26,439.13,434.06,7.62,6.71,6.53,,,,,5606.32,5.60632,-85.38,-0.08538
20/01/2014,11:26:35,429.38,438.07,433.11,7.31,6.49,6.29,,,,,5368.77,5.36877,-106.2,-0.1062
20/01/2014,11:31:35,429.1,438.13,432.97,7.47,6.51,6.35,,,,,5493.37,5.49337,-14.02,-0.01402
20/01/2014,11:36:35,429.65,438.48,433.58,7.14,6.46,6.24,,,,,5267.92,5.26792,-144.9,-0.1449
20/01/2014,11:41:35,429.02,437.55,432.36,7.14,6.14,5.94,,,,,5199.64,5.19964,1.01,0.00101
20/01/2014,11:46:35,427.9,436.82,432.27,6.84,6.07,5.83,,,,,4991.46,4.99146,-129.72,-0.12972
20/01/2014,11:51:35,427.72,437.11,432.16,6.95,6.22,6.01,,,,,5097.33,5.09733,-141.77,-0.14177
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,0,0,0,0,"6,179.23",6.18,881.98
,,,,,,,,,0,0,0,0,280.54,0.28,-190.44
,,,,,,,,,0,#¡DIV/0!,#¡DIV/0!,#¡DIV/0!,"1,245.35",1.25,238.15
